material_id,energy,energy_per_atom,band_gap,total_magnetization,0,1,2,3,4,5,6,7,8,9,10,11,12,13
mp-1183349,-18.56709813,-2.32088726625,0.0,0.68539635,8.5,0.5,3.5,-0.5,4.0,-2.0,7.0,-1.0,8.0,4.0,4.9093961722237465,0.9073249568968844,4.051768918854075,-2.3875976400411503e-06
mp-1066655,-8.47166882,-2.117917205,0.0,0.042444,9.5,4.5,-0.5,-3.5,2.0,-1.0,5.0,1.0,5.333333333333333,2.666666666666667,5.189709421626533,1.0476465783734672,4.726332385276924,-0.058435205593907025
mp-1194653,-167.26108595,-5.2269089359375,1.52,1.595e-05,11.0,7.0,-5.0,-7.0,16.0,14.0,1.9666666666666666,0.9666666666666666,3.3666666666666667,-0.6333333333333333,3.0727427737742747,-0.9291895431830477,3.9358348678451507,1.004246767986451
mp-684869,-135.43439599,-5.016088740370371,0.0,4e-07,17.5,3.5,-7.5,-3.5,13.5,2.5,2.159090909090909,0.34090909090909094,2.1875,0.1875,2.004822245308851,0.07852862039568242,1.7180813949498277,0.15065833593594402
mp-504902,-213.23986332,-3.553997722,2.6702,0.0,19.0,2.0,-12.0,-1.0,30.0,10.0,3.8499999999999996,2.25,2.6,0.6000000000000001,2.936814101551712,0.7028156017190508,2.9409383899848027,0.7182668575627953
mp-582134,-523.95110582,-6.549388822749999,0.0,1.125e-06,11.0,3.0,-2.0,-4.0,40.0,-8.0,5.5,-4.0,5.333333333333334,1.1666666666666665,3.0402699520187024,-0.4900636691754183,2.8231161000434026,-0.017750801438896735
mp-1094547,-39.71508743,-3.3095906191666664,0.0,7.775e-06,12.5,7.5,-4.5,-5.5,6.0,2.0,5.25,2.25,6.75,-2.25,2.9449452029068315,9.81649238340765e-07,2.9449447154276536,1.2914587337320427e-06
mp-1201760,-224.84795545,-7.0264986078125,0.0,0.0005022,12.0,3.0,0.0,-3.0,16.0,-4.0,6.8,-0.7999999999999998,5.733333333333333,0.9333333333333336,3.584732009002323,0.2542339581131259,2.851472233242948,-0.014923141554425978
mp-1187954,-8.96670284,-2.24167571,0.0,2e-07,17.0,1.0,-8.0,-0.0,2.0,1.0,8.666666666666666,-3.3333333333333335,6.333333333333334,-1.6666666666666665,3.975706088966035,-0.9557923675309346,3.0977774345292506,0.07786371309414997
mp-10845,-30.27455518,-5.045759196666666,0.0,0.11894365,18.0,3.0,-7.0,-4.0,3.0,1.0,1.5,-0.5,4.5,-1.5,3.782163928293887,-0.41953607170611296,2.678104822628418,0.012691945612360422
mp-1019276,-42.56366434,-7.093944056666667,0.0,4.955e-05,15.5,4.5,-5.5,-6.5,3.0,1.0,6.5,0.5,4.5,-1.5,3.3585729305515137,-0.07242693055151395,2.573484890908816,-0.0
mp-21085,-32.14920834,-8.037302085,0.0,4.5644242,12.5,2.5,-0.5,-4.5,2.0,1.0,7.0,1.0,8.0,-4.0,3.5038366683853894,-0.6011633316146112,2.902673336770778,0.0
mp-985506,-30.2288315,-3.7786039375,0.0,0.15905985,14.5,4.5,-1.5,-5.5,4.0,-2.0,7.0,-1.0,8.0,4.0,4.486349143409453,0.8469109677813396,3.6640005417424777,-1.8872917757484231e-06
mp-11388,-12.66026957,-6.330134785,0.0,0.0,16.0,1.0,-6.0,-3.0,1.0,0.0,6.0,0.0,8.0,0.0,3.004,0.0,2.6015403129684533,0.0
mp-416,-80.15584773,-10.01948096625,0.0,1.25e-06,12.0,2.0,-2.0,-0.0,4.0,-2.0,5.0,3.0,8.0,4.0,3.199231495663155,0.8572314956631553,2.618435601652254,-2.220446049250313e-16
mp-862867,-46.79330331,-5.84916291375,0.0,2.3e-06,15.0,5.0,-4.0,-8.0,4.0,2.0,4.0,-2.0,8.0,-4.0,3.6573207327410797,-0.7543769433951499,3.060813316609412,6.803191755055948e-06
mp-1038988,-19.06984929,-4.7674623225,0.0,0.0884854,7.0,2.0,2.0,1.0,2.0,1.0,5.333333333333333,3.333333333333333,6.666666666666667,-3.333333333333333,3.179232603524241,-3.964757591123913e-07,3.1792323177649733,5.071922504207294e-07
mp-23270,-84.32785212,-6.023418008571428,0.09940000000000015,5.8e-06,15.5,5.5,-2.5,-6.5,7.0,1.0,5.5,-2.5,7.0,-1.0,4.018051013799908,-0.45276185406578473,3.305009561775744,1.0666489913546684e-10
mp-11515,-36.43560814,-9.108902035,0.0,0.0001887,12.0,2.0,-2.0,-2.0,2.0,-0.0,4.0,-0.0,8.0,-0.0,2.804765194652288,-0.00823480534771237,2.743829677002565,-0.0
mp-1094525,-29.44163278,-2.453469398333333,0.0,0.003341525,12.0,7.0,-4.0,-5.0,6.0,-2.0,6.0,-2.0,6.0,2.0,2.9546557700014295,2.229998570468794e-06,2.954654199694458,-8.085882643449338e-07
mp-646008,-543.22428918,-9.365936020344828,0.3422999999999998,42.001609,14.0,5.0,-5.0,-8.0,29.0,9.0,4.315789473684211,0.3157894736842106,6.563157894736841,-2.036842105263158,3.3529989572348766,-0.509584430382521,2.8324670694644656,0.01640191668299784
mp-1185067,-7.1138221,-1.778455525,0.0,1.8054313,9.0,4.0,-1.0,-4.0,2.0,-1.0,6.0,-2.0,8.0,4.0,4.613001983252043,0.8654940167479568,3.768571585642241,-0.021063619138155465
mp-975647,-17.10796946,-4.276992365,0.0,3.64e-05,12.5,3.5,-1.5,-4.5,2.0,-1.0,6.0,-2.0,8.0,4.0,4.09638466725573,0.6751713327442697,3.4212270194343946,-0.047227415007226714
mp-571603,-68.73577581,-1.9093271058333334,2.3923,1.6666666666666665e-07,19.5,2.5,-9.5,-2.5,18.0,6.0,9.0,3.0,4.5,-1.5,4.2217825333328065,-0.018217466667195037,2.9852792294849344,7.856918181148309e-05
mp-23260,-82.88623113,-3.45359296375,3.4431000000000003,3.3375e-06,15.0,7.0,-4.0,-8.0,12.0,4.0,3.125,1.125,3.625,0.125,3.4920289680533827,-0.25182658007492553,3.027804547830087,0.09357174761608866
mp-1074738,-33.74934138,-2.8124451149999996,0.0,5.05e-06,11.0,6.0,-5.0,-6.0,6.0,-2.0,6.5,-0.5,4.5,-0.5,3.39855158022753,0.4661217390124821,2.7281854429892056,-0.08821254969513292
mp-1185823,-15.57327574,-2.5955459566666668,0.0,1.02e-05,10.5,5.5,-2.5,-3.5,3.0,1.0,4.5,2.5,7.5,-2.5,2.989053925979342,-0.07305907402065825,2.8948101329537588,0.00514617826855801
mp-624397,-164.97819038,-7.499008653636364,1.9959999999999987,6.909090909090909e-07,16.5,0.5,-11.5,0.5,11.0,0.0,12.0,0.0,4.0,0.0,3.0729999798720975,-1.9984014443252818e-15,1.8821464125782492,-6.661338147750939e-16
mp-29281,-968.56119814,-6.208725629102564,0.32339999999999947,0.0,14.0,4.0,-4.0,-8.0,78.0,54.0,1.8863636363636365,0.38636363636363646,5.848484848484849,-3.1515151515151514,3.269860516114057,-1.0721887096873355,3.1675538366674907,0.22088021057573926
mp-32798,-244.15224531,-6.10380613275,1.5393000000000008,7.5e-08,14.5,5.5,-4.5,-7.5,20.0,4.0,5.0,-2.0,6.666666666666666,-1.3333333333333335,3.8442309309725307,-0.3885105081585538,3.0429138869183516,9.116474992687529e-07
mp-1245246,-308.81034736,-3.0881034736,1.0438,0.0,17.5,1.5,-10.5,-2.5,50.0,-0.0,2.29,0.22999999999999998,2.8899999999999997,-0.010000000000000009,2.89545813729097,0.07873033959040399,2.466711310252054,0.01793226664462777
mp-30275,-96.00914123,-5.333841179444445,0.8121999999999998,0.0,13.0,5.0,-4.0,-8.0,9.0,7.0,2.375,0.375,7.125,-3.875,3.512986437130988,-1.3189665909742738,3.794513115670192,0.4674252873522986
mp-1185160,-19.15673358,-4.789183395,0.0,5.9e-06,9.0,0.0,3.0,0.0,2.0,0.0,6.0,0.0,8.0,-0.0,4.16194819500045,-0.0,3.4514627236123574,0.0
mp-1065290,-26.79101916,-6.69775479,0.0,1.0112691,11.5,2.5,-0.5,-3.5,2.0,1.0,3.0,1.0,8.0,-4.0,3.316674005596386,-0.2134659944036139,3.5700661150223816,9.729091754451247e-09
mp-1219328,-96.51415844,-4.021423268333334,1.8794999999999997,8.4e-05,19.5,0.5,-12.5,0.5,12.0,-9.0,1.8571428571428572,0.1428571428571429,2.5476190476190474,-0.5476190476190477,3.1527440537749127,0.9083810413774476,3.7261907409858868,-1.4801842584713285
mp-1213825,-88.56122576,-3.690051073333333,0.518,2.99999995,19.0,1.0,-14.0,0.0,12.0,-8.0,2.5,-0.5,3.5,0.5,3.1696918799476883,0.8585731924685707,2.448456140344845,-1.0563091146858579
mvc-13927,-22.63998722,-5.659996805,0.0,0.0,18.0,1.0,-11.0,2.0,2.0,0.0,7.0,-5.0,2.0,0.0,2.8173533509618496,-0.47569205403905257,1.7310677444511733,0.0
mp-1009493,-22.2333702,-11.1166851,0.0,3.8157097,13.5,3.5,-4.5,-8.5,1.0,-0.0,6.0,-0.0,8.0,-0.0,3.122,-0.0,2.703731310615017,-0.0
mp-31033,-218.32647928,-7.277549309333334,5.3947,0.0,14.5,4.5,-6.5,-8.5,15.0,9.0,7.333333333333334,-0.6666666666666665,5.0,-3.0,3.243750208166513,-0.8360134757796487,2.0756885287619866,0.0189847077107399
mp-1103975,-114.95445337,-8.211032383571428,0.0,7.8e-06,12.5,3.5,-4.5,-7.5,7.0,5.0,4.5,-1.5,7.0,-5.0,2.556642526704028,-1.2784171398436777,2.39901984140337,6.814696128687459e-05
mp-1226850,-22.26992111,-5.5674802775,0.0,0.129959,14.0,5.0,-3.0,-6.0,2.0,-1.0,8.0,-2.0,5.0,1.0,3.2658843917814973,-0.0,3.664349942853203,-0.3984655510717061
mp-862915,-21.78132508,-3.6302208466666666,0.0,0.00075905,7.0,2.0,2.0,1.0,3.0,1.0,6.0,2.0,6.0,-2.0,3.448667467198659,-0.020118502960649876,3.3049671863312104,0.00973817560913326
mp-1180226,-30.55577893,-3.81947236625,0.0,2.00000005,11.0,7.0,-6.0,-8.0,4.0,-0.0,5.0,-1.0,6.0,-0.0,2.928009189540184,-0.008873219476566163,2.364918048622485,-0.0009108349179174358
mp-567872,-20.08792817,-3.3479880283333334,0.0,1e-07,14.5,6.5,-2.5,-6.5,3.0,-1.0,4.5,0.5,6.75,2.25,4.528297202337199,0.5809165136270504,3.6966295129023354,-0.029095301059420597
mp-1008617,-8.20791458,-2.735971526666667,0.0,0.0001232,12.5,3.5,-1.5,-4.5,1.5,0.5,4.5,0.5,7.5,-2.5,3.2771999999999997,-0.3468000000000002,2.951863655387897,-0.0
mp-2749,-31.90825839,-5.318043065,0.0,1.1493602,6.0,2.0,0.0,-0.0,3.0,-1.0,5.0,-1.0,9.0,3.0,2.536675648042098,0.2562562785381053,2.6740287373257687,-2.3931967518819874e-10
mp-1094314,-9.70490162,-1.6174836033333333,0.0,0.0195108,6.0,1.0,2.0,1.0,3.0,2.0,8.4,2.4000000000000004,6.2,0.20000000000000018,3.768367802419843,-4.1975801567950555e-06,5.029392558621289,1.261015979077327
mp-1218160,-202.12308501,-9.62490881,0.0,0.03647653333333333,14.5,3.5,-6.5,-7.5,10.5,4.5,3.7333333333333334,1.0666666666666667,3.6333333333333333,-1.3666666666666667,2.9476438080721556,-0.4199593783947728,1.9867167219326816,0.026408063589261288
mp-1194073,-250.62760191,-8.642331100344828,0.0,0.0001339,13.5,2.5,-4.5,-5.5,14.5,-2.5,4.5588235294117645,-1.5588235294117645,7.1764705882352935,0.8235294117647061,2.8372920351390496,-0.2081836296441424,2.991932595156296,-0.026745408894113698
mp-1186990,-17.92522554,-4.481306385,0.0,7.94e-05,13.5,6.5,-3.5,-4.5,2.0,1.0,6.0,2.0,8.0,-4.0,4.003030361556766,-0.6453376384432308,3.3576953306157447,0.07080279634854314
mp-2629,-166.96681124,-8.787726907368421,0.0,4.0000001,13.5,4.5,-5.5,-8.5,9.5,2.5,7.642857142857143,-2.6428571428571432,4.75,-1.25,3.3374805326165817,-0.46121854355172065,2.3781522547706753,0.016248738191356082
mvc-5444,-253.13413665,-7.031503795833333,0.02080000000000015,3.0000000750000004,14.5,3.5,-8.5,-5.5,18.0,6.0,4.625,-1.125,4.25,-1.3333333333333333,2.709173292336544,-0.17945701701955108,1.901229846237753,0.022735577279131558
mp-984719,-11.35182669,-2.8379566725,0.0,2.16e-05,10.0,6.0,-3.0,-3.0,2.0,1.0,7.0,1.0,8.0,-4.0,3.3050240973562817,-0.567058902643718,2.7379706706758093,5.475963245071824e-06
mp-1039167,-7.02921501,-1.7573037525,0.0,1.775e-05,5.5,0.5,1.5,0.5,2.0,0.0,6.0,0.0,6.0,0.0,3.537821248798859,0.0,3.5378226702452524,0.0
mp-1186979,-54.71847422,-6.8398092775,0.0,1.24455065,8.0,1.0,0.0,-1.0,4.0,-2.0,7.0,-1.0,8.0,4.0,3.7272899325581443,0.6728976923657912,3.0363491604349724,-8.062193321833888e-07
mp-1094734,-27.95147571,-1.746967231875,0.0,2.56e-05,5.5,0.5,1.5,0.5,8.0,-4.0,8.666666666666666,3.3333333333333335,6.333333333333334,1.6666666666666665,4.303364457148301,1.0345641279322921,3.3530811910133407,-0.08428086179733163
mp-1183259,-36.48561268,-4.560701585,0.0,0.6199167,9.5,0.5,3.5,0.5,4.0,-2.0,7.0,-1.0,8.0,4.0,4.3568605445859845,0.7740960567806692,3.6346290520331985,-2.4857933746957883e-06
mp-697915,-107.48184179,-3.257025508787879,0.0,1.6666666666666665e-07,5.5,3.5,1.5,1.5,16.5,-7.5,8.125,3.875,6.055555555555555,2.3888888888888893,2.9150816370566837,0.7209264384915726,2.21334654468423,-0.05406793809759902
mp-1187976,-12.83290685,-3.2082267125,0.0,0.0001105,17.5,1.5,-8.5,-0.5,2.0,1.0,6.0,2.0,8.0,-4.0,3.5584974632568107,-0.5794245367431892,2.979075190403256,0.05312248416793253
mp-1187048,-30.19123621,-3.77390452625,0.0,0.0001514,18.0,1.0,-7.0,-2.0,4.0,2.0,7.0,1.0,8.0,-4.0,3.5768793702468207,-0.6572138312537217,2.948629983207775,3.966145808886878e-06
mp-473,-267.31985966,-4.7735689225,1.8363999999999998,0.0,11.0,7.0,-5.0,-7.0,28.0,16.0,2.696969696969697,0.030303030303030276,3.8181818181818183,-1.1818181818181819,3.249657989260333,-1.0673418038677975,3.1948359549993244,0.21100465037627703
mp-1220234,-38.81771782,-4.3130797577777775,0.0,8.0052567,16.0,2.0,-10.0,-4.0,4.5,-0.5,10.5,-1.5,5.4,0.6000000000000001,2.43582656237788,-0.0,1.7227799650743427,-9.785423471520005e-09
mp-1183331,-11.4263898,-2.85659745,0.0,0.5460304,9.0,1.0,4.0,-0.0,2.0,-1.0,7.0,-1.0,8.0,4.0,4.826686785633088,0.8281332143669118,3.9985575698317426,-3.998565566210033e-06
mp-23188,-18.65257123,-3.1087618716666667,0.0,8.435e-05,19.5,1.5,-8.5,-0.5,3.0,-1.0,6.5,-0.5,5.25,-0.25,3.981556217340292,0.5668968305306465,3.261007225114392,-0.09943718283496628
mp-1183295,-11.82303323,-2.9557583075,0.0,0.2640715,14.0,6.0,-3.0,-7.0,2.0,-1.0,7.0,-1.0,8.0,4.0,4.7631539769056745,0.8172280230943259,3.9459259538113485,-0.0
mp-1183767,-22.09552682,-5.523881705,0.0,0.0313004,9.0,0.0,3.0,0.0,2.0,0.0,7.0,0.0,8.0,-0.0,4.01230951935588,-0.0,3.3239060387117596,0.0
mp-1186234,-78.22833064,-6.519027553333333,0.0,0.339132625,15.0,5.0,-6.0,-6.0,6.0,2.0,7.0,1.0,4.5,-1.5,3.3738770966511042,-0.02720500004003501,2.562681118155339,0.001395320658673871
mp-603251,-9.37321238,-4.68660619,0.0,0.0009542,16.5,1.5,-9.5,-4.5,1.0,-0.0,4.0,-0.0,8.0,-0.0,3.0,-0.0,3.3555923471125033,-0.0
mp-1094279,-19.18048577,-1.5983738141666668,0.0,0.0010599,6.0,1.0,2.0,1.0,6.0,-2.0,6.0,-2.0,6.0,2.0,3.7608743171955616,6.828044383233589e-07,3.7608656550569606,-2.0448820494678444e-06
mp-1209780,-124.30790762,-12.430790761999999,0.0,22.15432075,11.5,1.5,-0.5,-4.5,5.0,-3.0,8.0,-4.0,4.0,-0.0,4.950232465772954,0.5000750302585089,3.9717129451619124,-1.2465591971461807
mp-18937,-80.20753007,-8.020753007,0.48880000000000035,0.0,13.5,4.5,-7.5,-6.5,5.0,1.0,8.0,4.0,5.0,-1.0,2.6854853395259393,0.03695232730586939,1.9756015788908576,2.204275094419561e-05
mp-1187169,-7.66040617,-1.9151015425,0.0,0.0025865,6.5,0.5,2.5,0.5,2.0,-1.0,6.0,-2.0,8.0,4.0,4.453349757033214,0.7556342429667866,3.6977180557393794,-0.01441014623172343
mp-568328,-63.76878344,-6.376878344,0.8437000000000001,0.0,15.0,3.0,-8.0,-4.0,5.0,3.0,3.25,-0.75,4.25,-1.75,3.119274054641956,-0.9194466913446928,2.53307456813026,0.35931707494006093
mp-669334,-85.86636297,-1.9081413993333334,2.3552999999999997,3.764e-05,19.5,2.5,-9.5,-2.5,22.5,7.5,9.0,3.0,4.5,-1.5,4.221687011528662,-0.018312988471339775,2.985211698076652,9.829217990531269e-05
mp-979614,-37.24376728,-4.65547091,0.0,0.01843015,9.0,0.0,3.0,0.0,4.0,0.0,7.0,0.0,8.0,-0.0,4.329527358344379,-0.0,3.5605109384386076,0.0
mp-1209749,-35.79112185,-3.5791121850000005,0.0,0.01637865,7.0,2.0,2.0,1.0,5.0,3.0,8.0,4.0,4.0,0.0,3.4962862810980164,-0.353196638723813,2.805170379096676,0.8804289191857615
mp-555293,-21.39392463,-7.13130821,0.0,0.2661419,14.5,4.5,-6.5,-6.5,1.5,0.5,6.5,0.5,4.5,-1.5,3.2192113840976053,-0.06012807780581264,2.4700958370867525,0.00015947699861240672
mp-568662,-13.29277949,-4.430926496666666,5.437900000000001,0.0,14.0,6.0,-5.0,-9.0,1.5,0.5,9.0,-3.0,6.0,-2.0,4.587005822081741,-0.7870056731621056,3.2908966295840325,1.2958402306750827e-07
mp-2841,-18.2997284,-6.0999094666666664,0.0,3.3e-06,12.0,5.0,-5.0,-6.0,1.5,0.5,5.5,-2.5,9.0,-3.0,2.8881283324267035,-0.7738716675732964,2.869101164977814,0.0
mp-2051,-13.77862628,-4.592875426666667,0.0,0.0,12.0,3.0,-2.0,-5.0,1.5,0.5,2.5,0.5,9.0,-3.0,3.161927420799059,-0.6550725792009413,3.1506655574570526,0.0
mp-1245265,-724.97542682,-7.2497542682,2.7794999999999996,0.0,17.0,1.0,-12.0,-2.0,50.0,10.0,3.5166666666666666,0.16666666666666652,3.5124999999999997,-0.7124999999999999,2.663640764616869,-0.12025997975280056,1.819348824837062,0.007066688493176709
mp-15339,-60.81488933,-4.343920666428572,0.6244000000000001,0.0,13.0,6.0,-4.0,-7.0,7.0,1.0,4.75,-3.25,7.0,-1.0,3.2993891675385165,-0.8152993508758422,3.1760615283551,0.010782716667363745
mp-569404,-90.19384739,-6.442417670714286,0.0,0.0,14.5,0.5,-8.5,-2.5,7.0,-1.0,4.5,-2.5,2.333333333333333,0.33333333333333326,2.1714425761340412,-0.3515155900099659,1.7862415030804,-0.036861821682928064
mp-2301,-92.83990467,-5.802494041875,0.0,0.0,16.0,2.0,-9.0,-3.0,8.0,4.0,4.0,-2.0,4.0,-2.0,3.066411738072654,-0.8414382615711768,2.281071619101265,4.88616258564889e-10
mp-1217878,-272.86284719,-4.197889956769231,0.0,0.0001062,13.0,4.0,-1.0,-4.0,32.5,18.5,4.691876750700279,2.4061624649859943,8.876050420168067,-5.052521008403361,3.408917063583802,-0.6692921922610975,3.115468362010085,0.0309577411877886
mp-570019,-45.80891052,-1.9087046049999998,2.3725,8.625e-07,19.5,2.5,-9.5,-2.5,12.0,4.0,9.0,3.0,4.5,-1.5,4.221893660086529,-0.018106339913471103,2.985356848892077,1.234271504779727e-06
mp-976150,-11.78966814,-2.947417035,0.0,0.0012546,10.0,6.0,-4.0,-6.0,2.0,1.0,6.0,2.0,8.0,-4.0,3.604107995883804,-0.6349320041161979,2.9738889814265095,0.0047129896589030995
mp-250,-14.47763865,-2.412939775,0.0,1.1e-06,11.5,6.5,-4.5,-5.5,3.0,-1.0,5.0,-1.0,9.0,3.0,2.512842694475205,0.2538486613979756,2.648905303414657,-8.583644905968413e-11
mp-1183682,-33.03145908,-8.25786477,0.0,0.0026158,14.5,4.5,-6.5,-4.5,2.0,-1.0,8.666666666666666,3.3333333333333335,6.333333333333334,1.6666666666666665,3.2333934209870288,0.7773431119607535,2.5193864291841583,-0.06332847900428873
mp-1191364,-180.12775525,-7.505323135416667,1.2593,1.6666666666666665e-07,15.0,3.0,-7.0,-7.0,12.0,6.0,7.0,1.0,3.0,-1.0,3.3062865923694744,-0.5549865179724875,1.961277595736472,0.11677664463435866
mp-1185953,-24.67463641,-4.112439401666667,1.0004999999999997,2.5e-07,12.0,7.0,-6.0,-7.0,3.0,1.0,3.5,-2.5,4.5,-1.5,2.891830173381127,-0.8778968266188729,2.473564287408449,0.007486029288881202
mp-20023,-8.4888074,-4.2444037,0.0,0.0,13.5,4.5,-2.5,-5.5,1.0,-0.0,6.0,-0.0,8.0,-0.0,3.90882097,-0.0,3.385138258865331,-0.0
mp-1207013,-36.98385247,-7.396770494,0.0,1e-06,15.5,1.5,-7.5,-3.5,2.5,-0.5,4.5,-1.5,6.666666666666666,1.3333333333333335,2.826497661845209,0.0001487731434526296,2.425915293708706,-2.8921709916085447e-05
mp-636105,-160.92550233,-6.189442397307692,0.0,2.2316203615384613,14.0,3.0,-6.0,-3.0,13.0,-0.0,5.3076923076923075,-0.23076923076923084,6.230769230769231,0.23076923076923084,2.740734551798277,0.11903907017355375,2.594386094321581,-0.006946566735019699
mp-972185,-7.32026737,-1.8300668425,0.0,0.0002899,18.5,0.5,-6.5,-0.5,2.0,1.0,7.0,1.0,8.0,-4.0,4.035827546748679,-0.6924424532513218,3.3433884368924804,3.34339512364501e-06
mp-1186781,-30.66179842,-3.8327248025,0.0,3.13e-05,13.0,6.0,-3.0,-6.0,4.0,2.0,6.0,-0.0,8.0,-4.0,3.815604533119177,-0.8355884908562112,3.3070452594132966,3.298878672897132e-06
mp-580,-28.79959781,-9.599865936666667,0.0,4.0690496,12.5,2.5,-3.5,-7.5,1.5,0.5,4.5,-1.5,9.0,-3.0,2.5128767034696016,-0.6733232951984695,2.6986671612503703,0.0
mp-1075486,-79.05004748,-3.5931839763636364,0.0,0.00239285,11.0,6.0,-5.0,-6.0,11.0,1.0,4.116666666666667,-1.2833333333333334,6.083333333333334,-0.4166666666666665,2.694995017888206,-0.3394116461281709,2.732383843392724,0.037226784351019004
mp-569529,-19.39829468,-3.879658936,0.0,5.58e-05,14.5,6.5,-2.5,-6.5,2.5,0.5,5.166666666666667,-1.8333333333333333,6.666666666666666,-1.3333333333333335,3.8056873122438057,-0.5829246111672088,3.559608712078693,0.0040857776557599035
mp-1073992,-70.80455207,-3.2183887304545453,0.0,1.615e-05,11.0,6.0,-5.0,-6.0,11.0,-1.0,4.408333333333333,-1.5083333333333335,5.725,0.4750000000000001,2.7837879695900956,-0.3378774097691484,2.9706929179438926,-0.09367826427769232
mp-1106061,-51.83815593,-3.239884745625,0.0,1.2825e-05,10.5,4.5,-1.5,-3.5,8.0,-4.0,6.333333333333333,-4.333333333333333,4.0,2.0,4.344953459487492,0.49781493821022016,3.159668195920884,-0.029135202191320486
mp-2157,-69.21659452,-8.652074315,0.0,0.9011417,12.5,0.5,-2.5,-2.5,4.0,2.0,6.0,0.0,8.0,-4.0,3.005440485675374,-0.6046004862485368,2.566750437969042,2.1430136332156735e-08
mp-971787,-14.89057437,-4.96352479,1.0943,2.9999992,15.0,6.0,-7.0,-6.0,1.5,0.5,9.0,3.0,4.5,-1.5,3.7069100731100457,-0.08236834077827626,2.622101608337721,0.00010847937314073519
mp-22555,-66.88538076,-5.57378173,0.0,5.475e-06,16.5,2.5,-8.5,-4.5,6.0,2.0,6.5,-5.5,4.5,-1.5,3.1354161376960956,-0.8137752352307723,2.3243264336146936,0.0
mp-1008490,-7.97246622,-1.993116555,0.0,0.0002118,21.5,0.5,-10.5,-1.5,2.0,1.0,8.666666666666666,-3.3333333333333335,6.333333333333334,-1.6666666666666665,3.8461930761662195,-0.9246563764994156,2.9968639163890027,0.07532721672219944
mp-864675,-52.0452677,-5.204526769999999,0.3433999999999999,0.0,13.0,4.0,-5.0,-8.0,5.0,-1.0,4.0,-0.0,5.0,1.0,3.2476444361454933,0.12942422317790592,2.373958445266858,-7.17799541360975e-07
mp-11565,-44.94327935,-7.490546558333333,0.0,0.0,11.0,3.0,-1.0,-3.0,3.0,2.0,4.6,2.6,4.8,-1.2,3.4401499630473253,-0.853850036952674,3.0824676521514496,0.11430994807179373
mp-1187471,-20.45981923,-5.1149548075,0.0,3.07e-05,15.5,5.5,-2.5,-6.5,2.0,1.0,7.0,1.0,8.0,-4.0,3.9832947932908187,-0.6834292067091816,3.2998688864571237,3.299875486417747e-06
mp-1184294,-31.12959563,-3.89119945375,0.0,2.9618716,14.0,2.0,-5.0,-1.0,4.0,2.0,7.0,1.0,8.0,-4.0,3.377032289544399,-0.5993997180766126,2.787387076388706,3.25518433896832e-06
mp-1183689,-20.24803292,-5.06200823,0.0,5.0755116,16.5,3.5,-9.5,-4.5,2.0,-1.0,8.666666666666666,3.3333333333333335,6.333333333333334,1.6666666666666665,3.0436540128539793,0.73172768483011,2.3715464599993497,-0.05960985667702712
mp-2606,-29.84151827,-4.973586378333334,0.0,1.72e-05,11.5,3.5,-0.5,-4.5,3.0,2.0,4.6,2.6,10.8,-7.2,3.510813723567109,-0.8191862764328912,3.2936734147968085,0.09515295496578458
mvc-2899,-154.83172077,-7.0378054895454545,0.0,21.7296111,15.0,3.0,-7.0,-7.0,11.0,2.0,3.9230769230769234,-0.07692307692307687,3.4615384615384617,-0.5384615384615385,2.9840487161163827,-0.194434808033231,2.135621536947885,0.01171954131028552
mp-680395,-659.96557867,-4.1247848666875,1.3268999999999997,2.173125e-05,11.0,8.0,-5.0,-6.0,80.0,32.0,1.9523809523809526,0.6190476190476192,3.845238095238095,-0.4880952380952379,2.678584045929964,-0.2759950011997607,2.8492966323360385,0.15358056454986313
mp-569851,-156.0764402,-5.780608896296297,0.0,5.04e-05,13.0,4.0,-4.0,-7.0,13.5,3.5,5.135294117647058,-2.664705882352941,6.670588235294118,-1.7294117647058824,3.0798273630772384,-0.7120975088676376,2.9180294297489895,0.01279041482408827
mp-1094732,-53.11930084,-4.426608403333334,0.0,0.806408075,7.0,2.0,2.0,1.0,6.0,2.0,6.0,2.0,6.0,-2.0,3.181475646695389,-2.353304610736018e-06,3.181474070784251,8.837302272191039e-07
mvc-13223,-183.29475348,-7.637281395,1.1606,1.0000266875,13.5,4.5,-7.5,-6.5,12.0,4.0,4.5,-1.5,4.0,-1.0,2.7197653035304743,-0.11851217541832715,1.9284612567818957,0.031087363731461704
mp-1173536,-553.4553957,-7.282307838157895,0.5488999999999999,1.000000125,17.5,0.5,-12.5,-1.5,38.0,14.0,3.4903846153846154,0.9903846153846154,2.9615384615384617,-0.5384615384615385,2.555778294747842,-0.18717564112958174,1.8668694522291007,0.2357905887956635
mp-777479,-92.83066969,-7.735889140833333,1.3868,0.9999999,13.5,4.5,-7.5,-6.5,6.0,2.0,3.25,1.25,3.75,-1.25,2.8132701315051047,-0.21310457624255563,1.8876317396788065,0.01819591997462522
mp-30681,-53.81839597,-3.8441711407142853,0.0,5e-08,12.5,4.5,-3.5,-5.5,7.0,5.0,3.833333333333333,-0.16666666666666674,7.333333333333333,-4.666666666666667,3.352898815537273,-0.8522652121791252,3.305792090285557,0.24869021501568356
